approach,D,W,F,profile,p_read,p_write,p_mkdir,p_ls,p_mv,p_find,dist,zipf_s,locality,ops,repeats,avg_latency_us,p99_latency_us,throughput_ops_sec,memory_bytes,avg_latency_us_std,p99_latency_us_std,throughput_ops_sec_std,memory_bytes_std
case_a,15,100,0.6,backup,0.55,0.05,0.05,0.2,0.02,0.13,zipf,1.5,0.3,5000,7,63.1829,1046.76,15930.2,223705,5.68328,69.0531,1415.32,273.782
case_a,15,100,0.6,backup,0.55,0.05,0.05,0.2,0.02,0.13,zipf,2,0.8,5000,7,59.7463,1010.73,17503.9,223880,13.3906,23.5721,4083.11,277.55
case_a,15,100,0.95,backup,0.55,0.05,0.05,0.2,0.02,0.13,uniform,1.5,0,5000,7,6.27405,139.757,160354,229157,0.709553,52.8606,16100.8,71.9606
case_a,15,100,0.95,backup,0.55,0.05,0.05,0.2,0.02,0.13,zipf,1.5,0.3,5000,7,69.7487,1041.23,14518,229990,8.51023,29.2917,1777.73,170.138
case_a,15,100,0.95,backup,0.55,0.05,0.05,0.2,0.02,0.13,zipf,2,0.8,5000,7,63.2215,1065.07,17027.6,230137,17.2546,50.9736,5252.14,165.827
case_a,15,300,0.3,backup,0.55,0.05,0.05,0.2,0.02,0.13,uniform,1.5,0,5000,7,1.8819,25.7714,531464,547854,0.247223,3.38019,58093.2,288.962
case_a,15,300,0.3,backup,0.55,0.05,0.05,0.2,0.02,0.13,zipf,1.5,0.3,5000,7,173.954,2813.67,5822.05,548642,21.5175,159.742,704.001,597.261
case_a,15,300,0.3,backup,0.55,0.05,0.05,0.2,0.02,0.13,zipf,2,0.8,5000,7,169.794,2686.86,6151.63,548782,38.5808,15.4474,1362.41,574.104
case_a,15,300,0.6,backup,0.55,0.05,0.05,0.2,0.02,0.13,uniform,1.5,0,5000,7,2.50831,40.6,400308,563758,0.312799,4.81075,49095.3,247.773
case_a,15,300,0.6,backup,0.55,0.05,0.05,0.2,0.02,0.13,zipf,1.5,0.3,5000,7,183.442,2912.9,5527.53,564759,24.7157,143.927,670.457,280.758
case_a,15,300,0.6,backup,0.55,0.05,0.05,0.2,0.02,0.13,zipf,2,0.8,5000,7,181.664,2814.64,5876.95,564894,52.6354,32.3627,1542.96,247.142
case_a,15,300,0.95,backup,0.55,0.05,0.05,0.2,0.02,0.13,uniform,1.5,0,5000,7,11.0714,272.257,92638.4,582786,2.04554,57.0834,16030.2,267.215
case_a,15,300,0.95,backup,0.55,0.05,0.05,0.2,0.02,0.13,zipf,1.5,0.3,5000,7,188.833,2964.97,5334.7,583710,17.739,28.2424,493.292,176.708
case_a,15,300,0.95,backup,0.55,0.05,0.05,0.2,0.02,0.13,zipf,2,0.8,5000,7,190.374,2947.27,5379.34,583852,32.0924,15.5001,884.379,169.858
case_a,2,10,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.04961,7.88571,934296,107626,0.0473415,0.949436,42186.4,58.4523
case_a,2,10,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,9.65917,303.314,103506,107658,0.491689,12.3579,5281.12,47.6847
case_a,2,10,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,9.25271,306.029,108973,107663,1.04228,21.9918,12111.5,55.3745
case_a,2,10,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.26114,10.3286,807452,107655,0.284013,3.42185,152774,55.6357
case_a,2,10,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,9.7123,302.414,103233,107692,0.753171,12.3853,7815.13,45.4368
case_a,2,10,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,9.25107,299.343,108819,107700,0.979939,17.6456,10988.4,56.055
case_a,2,10,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.20305,9.58571,824068,107682,0.138475,0.911827,82780.5,56.9898
case_a,2,10,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,10.0192,302.743,100237,107721,0.865054,13.9841,8884.75,49.1596
case_a,2,10,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,13.1002,423.643,79000.1,107735,2.76119,115.467,15712.7,55.0197
case_a,2,30,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,0.953786,7.17143,1.02678e+06,107686,0.0462381,0.942893,48432.2,60.7838
case_a,2,30,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,10.3989,320.914,96515.1,107727,0.841063,15.6937,8175.44,58.2237
case_a,2,30,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,10.0937,322.757,99981.5,107739,1.2113,18.4459,11062.6,42.5735
case_a,2,30,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.13693,9.42857,888248,107776,0.249148,2.36834,139220,54.2448
case_a,2,30,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,10.7376,334.129,93346.5,107817,0.756808,18.2935,6824.27,51.601
case_a,2,30,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,10.1285,321.157,99711.1,107866,1.22922,22.9679,11651,53.7758
case_a,2,30,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.28697,10.9143,770311,107875,0.136293,1.181,72926.1,67.8823
case_a,2,30,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,11.0687,344.729,90427,107999,0.64353,19.0328,5346.11,62.1343
case_a,2,30,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,10.5711,329.986,95100.7,108087,1.00354,15.4126,8699.82,38.4599
case_a,2,100,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,0.892966,5.18571,1.09828e+06,107905,0.0734746,0.825487,84333.2,34.7635
case_a,2,100,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,13.2058,391.014,75813.1,108039,0.76237,20.2724,4437.94,60.3379
case_a,2,100,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,13.01,388.629,77051.2,108144,0.923376,13.9529,5275.99,62.5886
case_a,2,100,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,0.960149,7.07143,1.0237e+06,108279,0.0805935,0.701699,84295.6,66.2697
case_a,2,100,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,13.4564,402.186,74337.3,108647,0.644076,9.0619,3601.34,90.8745
case_a,2,100,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,13.1629,394.529,76599.1,108831,1.41996,25.6676,8226.37,80.6794
case_a,2,100,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.39188,13.4143,709172,108746,0.0854628,2.2026,41339.8,89.8387
case_a,2,100,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,14.763,414.843,67879.6,109394,0.973973,19.8152,4396.37,48.8842
case_a,2,100,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,14.1217,419.1,71300.6,109615,1.44625,22.4741,6870.48,50.2062
case_a,2,300,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.03701,3.84286,956014,215193,0.138454,0.263674,107169,87.0019
case_a,2,300,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,22.4124,620.157,44655.8,215822,1.0527,17.4178,2089.08,134.731
case_a,2,300,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,21.9051,612.271,45818.5,216030,1.61929,33.6113,3373.41,151.077
case_a,2,300,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.05859,5.82857,935892,216660,0.128132,0.434796,104317,196.656
case_a,2,300,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,23.3953,628.586,42805.5,217858,1.24504,27.2417,2275.6,148.346
case_a,2,300,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,22.0254,600.743,45476,218110,1.22745,15.2132,2524.64,148.019
case_a,2,300,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.50328,14.7571,660132,218754,0.137032,1.23134,59412.3,46.4758
case_a,2,300,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,24.0287,633.457,41703.5,220300,1.42236,22.7822,2482.47,92.5761
case_a,2,300,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,23.0566,615.386,43525.3,220600,1.66948,12.5522,3177.27,70.4734
case_a,5,10,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.23593,9.78571,799750,107664,0.111428,1.58475,67059.5,51.6204
case_a,5,10,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,10.7627,325.1,93100.4,107711,0.718347,19.0113,6653.14,53.3464
case_a,5,10,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,10.2556,320.929,98147.1,107723,1.04889,23.6598,9826.64,52.588
case_a,5,10,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.29662,10.8857,764126,107730,0.127378,1.85421,75125.2,49.813
case_a,5,10,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,11.0264,328.457,90994.3,107776,0.886755,11.8874,7091.99,40.2947
case_a,5,10,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,10.7177,327.786,94257,107803,1.27082,21.1696,11431.2,64.4101
case_a,5,10,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.39435,11.3286,710078,107807,0.119207,1.13829,56049.7,54.7905
case_a,5,10,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,11.5986,330,86469,107891,0.882429,13.8445,6476.12,51.4166
case_a,5,10,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,10.7106,315.986,93483.5,107967,0.659255,10.7558,5859.21,52.1392
case_a,5,30,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.12763,9.57143,871548,107824,0.0622978,0.880746,47902.9,38.1204
case_a,5,30,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,12.7021,387.971,79057.9,107895,1.04607,23.1085,6647.02,86.3636
case_a,5,30,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,12.6099,386.557,79625.7,107970,1.03264,23.8273,6645.63,82.7849
case_a,5,30,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.26553,10.6286,778093,108077,0.063502,1.11013,37685.8,58.1191
case_a,5,30,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,13.152,387.943,76105.5,108295,0.734708,10.9985,4200.93,108.506
case_a,5,30,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,12.4009,378.857,80984.8,108441,1.05733,20.4437,6764.08,123.104
case_a,5,30,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.59873,15.9143,619100,108384,0.102185,2.28942,41789.4,61.5562
case_a,5,30,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,14.2489,386.314,70363,108836,0.99631,13.1929,4962.92,65.4841
case_a,5,30,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,12.9323,378.6,77614.3,109009,1.03951,16.4304,6158.7,71.4073
case_a,5,100,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.18253,8.07143,844277,214988,0.189189,0.747695,107765,68.9009
case_a,5,100,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,20.7624,556.171,48170.1,215502,0.787346,7.74763,1834.75,178.627
case_a,5,100,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,20.8013,580.3,48303.9,215687,1.73795,21.5819,3960.37,142.416
case_a,5,100,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.35368,12.1571,740284,216099,0.205633,1.83925,109092,110.3
case_a,5,100,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,21.8482,577.171,45893,217131,1.50474,26.7413,2920.63,207.163
case_a,5,100,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,21.038,574.943,47683.9,217384,1.47023,11.7232,3388.72,200.43
case_a,5,100,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.98463,25.6571,499604,217749,0.11062,4.51917,27093.2,91.2798
case_a,5,100,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,23.929,602.6,41907.3,219177,1.58458,26.9327,2773.44,89.4315
case_a,5,100,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,21.6287,575.7,46380,219467,1.51212,11.646,3237.85,60.3393
case_a,5,300,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.36818,7.37143,729609,323948,0.192747,0.419183,88055,182.579
case_a,5,300,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,44.5383,1113.89,22476.8,325436,1.91449,14.9793,973.536,277.656
case_a,5,300,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,45.6742,1100.63,21947,325705,2.59098,16.1931,1312.58,285.855
case_a,5,300,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.45185,10.1,688293,328640,0.198598,0.778888,89113.7,205.059
case_a,5,300,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,46.8407,1167,21374.2,330687,2.03462,29.3179,961.683,292.935
case_a,5,300,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,47.4543,1138.96,21117.1,331012,2.54002,10.4412,1181.32,290.279
case_a,5,300,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,2.54014,34.2,400244,334735,0.42991,6.70746,70562.6,181.525
case_a,5,300,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,50.6974,1194.59,19769.3,337002,2.81367,20.1625,1121.93,82.4773
case_a,5,300,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,49.0553,1188.4,20431.8,337357,2.64978,24.9871,1211.12,104.836
case_a,10,10,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.61247,13.3286,617796,107731,0.188047,4.92907,68838.2,50.4563
case_a,10,10,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,12.4479,354.029,80538.3,107816,0.858678,16.8321,5969.52,71.8818
case_a,10,10,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,11.6248,343.629,86490.8,107852,1.08781,15.4628,7947.71,66.2369
case_a,10,10,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.65097,14.7286,600574,107866,0.131686,3.57758,47808.9,56.981
case_a,10,10,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,13.1425,360.929,76363.6,107983,1.00748,12.9873,6223.08,69.9726
case_a,10,10,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,11.8752,351.729,84519,108072,0.957104,10.3561,6820.49,70.0226
case_a,10,10,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.90695,17.2,522812,108055,0.199672,2.8,52054.1,61.0601
case_a,10,10,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,14.3104,367.843,70313.6,108279,1.36316,10.9859,6673.65,72.3913
case_a,10,10,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,12.5587,351.243,79874.3,108423,0.939618,14.5298,6180.57,75.3138
case_a,10,30,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.53619,14.9857,644018,168926,0.101646,1.8596,42190.5,56925.4
case_a,10,30,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,17.186,478.043,58203.1,169185,0.746959,12.2578,2498.36,56909.3
case_a,10,30,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,16.1545,467.343,62087.3,138904,1.15514,20.162,4449.64,51987.3
case_a,10,30,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.75346,17.3,565819,169506,0.132806,2.84722,42127,56944.6
case_a,10,30,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,17.0509,474.186,58665.7,170129,0.757544,11.0646,2515.85,56974.5
case_a,10,30,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,16.6047,478.1,60464.3,139919,1.3291,21.4684,4728.08,52018.3
case_a,10,30,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,2.44503,20.1286,409183,170273,0.261545,2.6619,43637.1,56938.1
case_a,10,30,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,19.8151,489.386,50662.5,171255,1.52419,11.2132,3862.6,56915.9
case_a,10,30,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,17.6874,475.257,56835.8,141090,1.5557,17.6407,4914.81,52016.6
case_a,10,100,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.56124,13.3143,635364,216141,0.13242,1.86497,52312.1,149.456
case_a,10,100,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,33.4766,842.643,30103.2,217154,3.21152,15.3344,3080.75,229.384
case_a,10,100,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,34.2266,854.7,29410.3,217414,3.02664,24.651,2816.68,198.05
case_a,10,100,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.81981,21.4571,547088,219072,0.182111,2.23522,52745.6,284.869
case_a,10,100,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,36.0641,875,27863.6,220648,2.80357,19.8566,2300.73,233.067
case_a,10,100,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,35.6797,893.229,28443.9,220965,4.68754,38.3528,3903,243.423
case_a,10,100,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,3.47549,45.2714,290087,222801,0.454208,13.1108,38141.9,195.329
case_a,10,100,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,39.7597,889.043,25311.8,224764,3.56981,14.9306,2279.39,145.602
case_a,10,100,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,37.3814,905.371,27125.6,225115,4.89152,23.8073,3518.01,138.845
case_a,10,300,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.9069,12.0143,522597,435260,0.190707,1.41354,50465.7,241.019
case_a,10,300,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,85.1486,2009.9,11770.1,437201,4.57383,32.3333,631.204,356.303
case_a,10,300,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,86.8624,1970.14,11630.1,437524,9.49079,47.3345,1292.38,355.006
case_a,10,300,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,2.12971,19.1143,470982,445535,0.285847,2.93793,57393.6,248.155
case_a,10,300,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,90.7051,2107.47,11051.8,447934,4.86596,84.6513,648.75,302.728
case_a,10,300,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,96.0657,2179.79,10587.9,448290,13.3785,103.023,1529.59,332.956
case_a,10,300,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,5.09258,80.9143,197161,457970,0.490673,21.3038,20262.5,269.801
case_a,10,300,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,95.428,2216.79,10623.8,460527,13.4351,164.836,1226.07,98.4979
case_a,10,300,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,96.314,2140.51,10453.2,460913,8.68542,39.8978,945.296,131.544
case_a,15,10,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.94179,17.9429,511716,107786,0.15973,5.20508,40130.9,53.0252
case_a,15,10,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,13.8098,381.357,72567.9,107883,0.911276,18.992,4937.94,59.2621
case_a,15,10,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,12.7793,375.557,78443.5,107967,0.913274,17,5362.66,56.2968
case_a,15,10,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,2.04605,16.7286,488173,108012,0.218559,3.42087,53388.3,38.9679
case_a,15,10,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,14.8269,399.1,67854.2,108243,1.42455,19.5281,6273.93,58.3124
case_a,15,10,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,12.9504,375.843,77428.8,108385,0.9253,15.6125,5685.86,89.3523
case_a,15,10,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,2.44533,28.6,408285,108323,0.228777,7.00928,38340.1,73.353
case_a,15,10,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,18.3242,424.557,55573,108717,2.76583,66.5383,8299.51,30.8896
case_a,15,10,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,14.4425,386.843,69541.4,108918,1.1835,30.1713,5859.47,73.5799
case_a,15,30,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,1.79253,16.3286,555173,214809,0.18124,3.31799,49989.3,42.0397
case_a,15,30,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,20.3117,561.6,49292,215275,1.06312,14.6151,2575,116.226
case_a,15,30,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,20.1157,552.057,49867.5,215468,1.40281,22.4984,3512.74,99.8858
case_a,15,30,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,2.26454,25.4286,439315,215808,0.168855,5.23568,32639.5,92.237
case_a,15,30,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,21.3056,571.657,46978.3,216702,1.02394,22.3582,2225.18,166.97
case_a,15,30,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,20.7482,557.886,48298.4,216951,1.25938,12.5321,2948.01,177.431
case_a,15,30,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,3.3956,30,295214,217158,0.335279,7.38467,31736.2,89.0543
case_a,15,30,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,25.4792,584.571,39344.6,218507,1.58959,13.1665,2473.99,105.554
case_a,15,30,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,22.8277,575.171,43933.6,218808,1.55933,20.0878,2927.02,92.0951
case_a,15,100,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,2.15836,19.9571,461551,323926,0.19966,4.19836,40798.6,217.38
case_a,15,100,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,46.5143,1175.8,21628.6,325426,3.91576,36.1495,1953.87,235.932
case_a,15,100,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,50.885,1208.67,19878.3,325699,5.79056,61.5046,2421.18,199.339
case_a,15,100,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,2.42649,29.5571,413312,328703,0.288905,5.84547,48616.5,293.293
case_a,15,100,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,50.662,1193.67,19800.4,330694,3.21355,24.2699,1299.72,340.742
case_a,15,100,0.6,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,50.2314,1197.04,20086.4,331011,5.12665,21.4447,2156.43,354.112
case_a,15,100,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,4.82202,58.1714,210622,334608,0.789065,11.7985,30559.1,206.608
case_a,15,100,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,1.5,0.3,5000,7,56.2064,1210.21,17911.1,336901,4.9272,15.5048,1689.94,147.672
case_a,15,100,0.95,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,zipf,2,0.8,5000,7,54.7895,1216.04,18268.4,337257,2.19166,31.1517,711.732,132.352
case_a,15,300,0.3,refactoring,0.2,0.15,0.1,0.1,0.35,0.1,uniform,1.5,0,5000,7,2.46283,18.7714,410479,653295,0.387995,2.79864,61138.7,337.684
